"codMinInterno","codIstat","anno","QliRifiuti","KmStrade","Studenti","NrPuntiLuce","NrPermessi","NrIscritti","KmPolizia","NrCertificati","ImpTot","ImpPers","ImpNoPers","vecchiaia","laurea","superficie","altitudine","litoraneità","gradourb","ruralità","PopTot"
1010521340,3141,1994,352.27591252327,22.845308303833,72,253,14,681.978196233895,2465,269,411366.7,129991.17,281375.53,0.204488784074783,0.120947629213333,12.92,129,0,1,1,802
1010521360,3143,1994,6800.00009536743,69.0401916503906,256,491,34,2391,9312,1597,1179750.24,511197.387695312,668552.852304687,0.280357152223587,0.112499997019768,21.32,251,0,2,0,2800
1010521460,3153,1994,1210.1911008358,24.2345237731934,73,178,16,836.642027455121,4634,319,421433.99,166958.12,254475.87,0.247368425130844,0.103157892823219,10.09,232,0,1,1,950
1010521470,3154,1994,2243.55799913406,111.282325744629,443,799,74,3624.13342599027,19486,1345,2179759.66699219,775559.465332031,1404200.20166016,0.175847455859184,0.133239164948463,13.58,300,0,2,0,4248
1010521500,3157,1994,657.290028333664,46.5770835876465,170,380,21,1322.02015578747,4925,1113,795445.88,266494.86,528951.02,0.195364236831665,0.138410598039627,10.22,357,0,2,0,1510
1010521510,3158,1994,1100.00004386902,50.9663734436035,177,357,25,1793,9965,1358,828065.82,381207.194824219,446858.625175781,0.212643682956696,0.113984674215317,17.84,123,0,2,1,2088
1010521520,3159,1994,321.626319885254,21.4928207397461,62,143,15,769.111646413803,2489,536,398777.55,149826.21,248951.34,0.203550294041634,0.0982248485088348,13.42,170,0,1,1,845
1010521550,3164,1994,1755.70819672131,14.5864753723145,53,174,9,525,2554,490,338964.61,116990.4,221974.21,0.223905727267265,0.121212124824524,15.55,124,0,1,1,594
1010270070,4007,1994,150.000001072884,3.00574135780334,15,44,4,170.591715976331,662,105,97234.89,38659.9,58574.99,0.188172042369843,0.107526883482933,5.04,661,0,1,1,186
1010270100,4010,1994,3499.90286771508,26.8254814147949,111,160,21,917.382053654024,3120,549,457322.58,198088.987731934,259233.592268066,0.211059913039207,0.137327194213867,15.02,380,0,1,1,1085
1010270190,4019,1994,1151.56381697772,102.549751281738,301,638,69,2884.80557173491,14949,2083,1690750.49499512,601569.78302002,1089180.7119751,0.240364193916321,0.122306525707245,48.95,349,0,1,1,3295
1010270260,4026,1994,199.999997258186,3.51596570014954,15,35,5,187.499407291412,783,98,135950.796386719,96216.95,39733.8463867188,0.276699036359787,0.0970873758196831,5.64,484,0,1,1,206
1010270300,4030,1994,435.510204081633,6,31,50,7,264.865667581558,1143,120,152443.62,58877.64,93565.98,0.237113401293755,0.144329890608788,6.22,546,0,1,1,291
1010270360,4036,1994,320,3.76008057594299,25,50,3,208.810572687225,827,104,137116.72,44497.93,92618.79,0.194092825055122,0.143459916114807,3.62,471,0,1,1,237
1010270430,4043,1994,1669.97801920162,143.105041503906,354,1000,88,3425,12000,1357,1631483.21,728273.706970215,903209.503029785,0.244171470403671,0.11481574177742,26.01,364,0,2,0,3989
1010270440,4044,1994,79.999998986721,2.84823703765869,13,35,4,171.346153846154,627,120,75709.48,45554.2602539062,30155.2197460937,0.31746032834053,0.095238097012043,6.51,690,0,1,1,189
1010270450,4045,1994,490,33.3391761779785,142,350,22,1179.02498163115,5884,642,659344.51,216361.35,442983.16,0.165832743048668,0.137240886688232,17.68,240,0,2,1,1399
1010270460,4046,1994,498.199969530106,30.4491634368896,172,352,26,1422.70381003618,6701,941,716959.41,233198.88,483760.53,0.137846156954765,0.142769232392311,7.09,350,0,2,1,1625
1010270630,4063,1994,399.999994874001,11.4713182449341,51,75,7,410.496275186539,2026,151,221062.15,108703.552246094,112358.597753906,0.246119737625122,0.152993351221085,10.13,687,0,1,1,451
1010270650,4065,1994,605.818170666695,47.6593589782715,199,347,29,1566.28745609522,10258,952,870274.81,243419.05,626855.76,0.177193969488144,0.149804353713989,18.94,304,0,1,1,1789
1010270710,4071,1994,2825.83867141163,23.2839469909668,63,191,17,806.998867497169,3626,302,514376.61,231409.88,282966.73,0.273835927248001,0.0942350327968597,17.15,300,0,1,1,902
1010270800,4080,1994,968.387064002709,63,306,665,72,2482.59058823529,9875,1802,1091752.7,390030.32,701722.38,0.173188164830208,0.140523985028267,17.75,496,0,2,1,2939
1010270860,4086,1994,542,42.1490364074707,144,259,29,1488,11825,687,1049320.6,463510.25,585810.35,0.221076741814613,0.106529206037521,16.43,263,0,2,1,1746
1010270940,4094,1994,792.941176470588,6.16402006149292,30,65,8,299,1357,156,200647.64,71314.43,129333.21,0.204747781157494,0.118694365024567,5.78,478,0,1,1,337
1010270970,4097,1994,670,8.74275875091553,35,71,9,388.549450549451,1575,248,219515.87,99691.16,119824.71,0.330985903739929,0.110328637063503,13.78,319,0,1,1,426
1010271010,4101,1994,1049.99996244907,67.4674072265625,323,630,53,2522.34441643953,19459,1546,1263218.46,525985.597839355,737232.862160644,0.164179101586342,0.151336342096329,13.39,360,0,2,1,2881
1010271040,4104,1994,431,36,132,248,19,1120.18348623853,4478,1027,563973,243183.900146484,320789.099853516,0.214714720845222,0.133633628487587,17.76,353,0,1,1,1332
1010271060,4106,1994,199.999992847443,12.8657655715942,33,110,6,496,2321,180,250791.47,129190.91796875,121600.55203125,0.305970162153244,0.0820895507931709,11.88,715,0,1,1,536
1010271070,4107,1994,2044.875,17.6164512634277,62,144,14,577,3085,311,375767.84,158114.2578125,217653.5821875,0.253048777580261,0.126524388790131,12.08,328,0,1,1,656
1010271080,4108,1994,1859,21.345911026001,85,234,20,757.279159545898,3769,553,480117.44,195055.44,285062,0.237980768084526,0.13822115957737,14.38,422,0,1,1,832
1010271140,4114,1994,6098.69574737549,74.1289443969727,220,406,25,1796,9431,1295,1093520.53,384128.322753906,709392.207246094,0.193916350603104,0.141159698367119,32.63,403,0,1,1,2104
1010271150,4115,1994,2999.99997138977,36.7085876464844,104,208,30,1152,7856,727,629780.97,256454.42,373326.55,0.251879692077637,0.105263158679008,19.93,521,0,1,1,1330
1010271170,4117,1994,819.479927301407,96.0053558349609,292,420,42,2235.85734767025,10000,1194,1118459.2,374559.33,743899.87,0.138205230236053,0.149185910820961,28.98,310,0,1,1,2641
1010271180,4118,1994,378,32.827522277832,135,271,18,1107.27519379845,8480,539,555161.73,189589.26,365572.47,0.191505789756775,0.140540540218353,11.54,448,0,2,1,1295
1010271260,4126,1994,2840.00010681152,29.6104393005371,115,242,19,994.875207986689,3893,493,568234.29,178192.61,390041.68,0.259290546178818,0.130912154912949,17.45,508,0,1,1,1184
1010271370,4137,1994,579.080712914467,8.4518404006958,47,88,10,426.879718542099,1866,249,205673.8,113042.053222656,92631.7467773437,0.249466955661774,0.134328365325928,6.39,564,0,1,1,469
1010271380,4138,1994,533,5.36230373382568,16,57,5,212.122807017544,1165,73,155120.93,47982.98,107137.95,0.353982299566269,0.0973451361060143,11.6,931,0,1,1,226
1010271400,4140,1994,504.799925088882,40.2083740234375,150,367,39,1376.5478424015,7041,470,666427.72,221751.1,444676.62,0.262068957090378,0.126645773649216,24.45,395,0,1,1,1595
1010271440,4144,1994,4975,48.8583908081055,192,367,31,1652,8564,1987,721377.18,352908.768005371,368468.411994629,0.212622866034508,0.133988618850708,21.96,431,0,1,1,1933
1010271470,4147,1994,1015,116.52611541748,352,668,52,2854.16272044182,14844,1668,1057994.49,595179.815673828,462814.674326172,0.220245406031609,0.14570552110672,26.38,325,0,2,1,3260
1010271510,4151,1994,338.031914893617,31.4156856536865,82,245,26,895,4427,409,402362.27,170378.1,231984.17,0.291707307100296,0.107317075133324,15.57,371,0,1,1,1025
1010271520,4152,1994,327.442162513733,23.247127532959,98,130,20,830.094463348389,4071,585,384045.1,219817.3828125,164227.7171875,0.222587719559669,0.144736841320992,11.57,471,0,1,1,912
1010271530,4153,1994,1459.51548672566,7.60665655136108,49,103,12,454.105154639175,1698,243,336521.77,98393.82,238127.95,0.246575340628624,0.129158511757851,7.64,450,0,1,1,511
1010271560,4156,1994,36.9329957962036,1.84509134292603,2,18,2,79.8481012658228,179,80,54776.2917480469,43154.62,11621.6717480469,0.37349396944046,0.0361445769667625,16.98,1250,0,1,1,83
1010271600,4160,1994,277.828571428571,5.97639274597168,14,39,5,213.714285714286,1046,66,148758.7,38784.88,109973.82,0.352941185235977,0.0798319354653358,12.55,640,0,1,1,238
1010271680,4168,1994,320.299971103668,18.8784694671631,123,169,27,849.244735836983,4154,920,420754.85,233796.997070312,186957.852929687,0.124742269515991,0.171134024858475,3.96,194,0,2,0,970
1010271710,4171,1994,376.858363509178,24.8525848388672,90,291,27,1012.44867256637,5051,835,529873.42,204155.93,325717.49,0.205807000398636,0.104184456169605,10.44,245,0,2,1,1171
1010271870,4187,1994,2850.00000429153,37.0186614990234,153,378,31,1281,6511,794,617579.68,208151.24,409428.44,0.17493112385273,0.14187328517437,24.07,700,0,1,1,1452
1010271880,4188,1994,493.288590604027,2.50174498558044,7,26,2,159.283477067947,560,41,130294.85,36300.21,93994.64,0.354285717010498,0.0514285713434219,7.33,604,0,1,1,175
1010271920,4192,1994,9016.16351795197,69.6289138793945,242,433,34,2406,14000,1198,1032033.76,509189.112243652,522844.647756348,0.193617790937424,0.130512729287148,19.64,646,0,2,0,2789
1010272080,4208,1994,908,62.8571434020996,217,371,53,2092.46898829937,8000,1404,1298049.34,475006.07,823043.27,0.178242683410645,0.122594140470028,15.39,272,0,2,0,2390
1010272090,4209,1994,6599.99995732307,79,249,423,47,2325,7000,1028,1250698.51,480708.114929199,769990.395070801,0.213824540376663,0.127611085772514,39.67,490,0,1,1,2633
1010272100,4210,1994,6808.89511841469,57,221,454,25,1840.32209765911,8929,1023,1078591.05932617,383763.181762695,694827.877563477,0.228829681873322,0.130827784538269,18.25,444,0,2,0,2102
1010272200,4220,1994,1254.54546451569,8.08417320251465,46,95,6,418.687996864319,1777,126,275117.62,132088.5,143029.12,0.302173912525177,0.134782612323761,8.46,357,0,1,1,460
1010272210,4221,1994,238,9.68657875061035,35,60,7,387.368421052632,1746,141,229340.95,101231.689453125,128109.260546875,0.319047629833221,0.111904762685299,11.81,516,0,1,1,420
1010272250,4225,1994,4899.99994039536,49.5175247192383,263,306,42,1654.66399197593,9000,728,853592.73,356012.466430664,497580.263569336,0.147692307829857,0.181538462638855,12.23,451,0,2,1,1950
1010272270,4227,1994,203.675048355899,12.8906030654907,43,152,10,483,2277,204,315031.48,140335.28,174696.2,0.31296294927597,0.107407405972481,18.52,460,0,1,1,540
1010272280,4228,1994,271.641796827316,9,63,151,15,578.935860058309,2800,233,343756.81,117165.48,226591.33,0.172307685017586,0.130769237875938,5.38,262,0,2,1,650
1010272340,4235,1994,422.078313253012,3.35491895675659,6,39,2,157.463094472885,693,102,141313.45,70944.65,70368.8,0.369942188262939,0.0462427735328674,16.87,785,0,1,1,173
1010272410,4242,1994,9752.18981719017,108.091278076172,253,536,52,2489.81031613977,10000,1482,1498924.74,475736.34,1023188.4,0.232401475310326,0.117211185395718,25.45,598,0,2,0,2969
1010272430,4244,1994,9217.27586746216,99.3885040283203,278,470,67,2454.09781477627,17938,1874,1219013.88,394367.52,824646.36,0.20323246717453,0.128954604268074,29.6,431,0,2,1,2908
1010272450,4246,1994,2010.24321913719,19.9787769317627,59,222,9,724.692701664533,3771,432,346630.89,189206.848144531,157424.041855469,0.206369429826736,0.101910829544067,14.79,268,0,1,1,785
1010272470,4248,1994,378.200019478798,32.0054740905762,56,196,18,700,2920,384,508825.553466797,410396.28,98429.2734667968,0.280155628919601,0.0972762629389763,183.93,904,0,1,1,771
1010272480,4249,1994,219.999993920326,11.1271476745605,31,97,12,428,2950,144,455447.85,164657.82,290790.03,0.332635968923569,0.0878661051392555,21.06,827,0,1,1,478
1010272490,4250,1994,199.999984502792,8.4482479095459,64,114,7,498.878842676311,2122,191,332613.22,129538.24,203074.98,0.156140357255936,0.150877192616463,8.43,380,0,2,1,570
1010070010,5001,1994,699.999997973442,41.2664184570312,119,357,28,1485.74053269625,7230,782,1015475.11,362936.99,652538.12,0.29286977648735,0.0942840278148651,15.38,263,0,2,1,1697
1010070040,5004,1994,1701.53207421303,15.424015045166,43,135,9,516,2777,380,266902.86,139073.059082031,127829.800917969,0.263431549072266,0.100519932806492,11.41,357,0,1,1,577
1010070060,5006,1994,609,6.6637749671936,29,59,8,314.015997648239,1466,192,177820.24,83154.6020507812,94665.6379492187,0.252173900604248,0.11304347962141,6.43,216,0,1,1,345
1010070090,5009,1994,131.800010919571,7.37181043624878,44,69,7,363.16632771492,1610,227,229746.88,75340.73,154406.15,0.24310776591301,0.147869676351547,7.42,424,0,1,1,399
1010070110,5011,1994,1680.00000119209,21.7078742980957,63,152,18,838.419319429199,3962,252,448131.2,185368.78,262762.42,0.263157904148102,0.0894736871123314,15.7,224,0,1,1,950
1010070130,5013,1994,525.531777858734,40.1869850158691,126,317,38,1315.09844559585,7096,1250,784265.11,213027.11,571238,0.221713542938232,0.111183777451515,12.74,151,0,1,1,1529
1010070150,5015,1994,3753.45540647198,32.081901550293,99,245,16,1133.75059194949,5665,357,568660.88,191950.5,376710.38,0.301710724830627,0.104199066758156,15.73,399,0,1,1,1286
1010070190,5019,1994,333.372691869736,4.9767746925354,22,45,5,243,1095,165,133086.81,65077.5146484375,68009.2953515625,0.292592585086823,0.107407405972481,5.08,231,0,1,1,270
1010070200,5020,1994,255.089032888412,19,39,198,10,616,2879,206,384593.06,163416.870117188,221176.189882812,0.368731558322906,0.0766961649060249,12.59,275,0,1,1,678
1010070230,5023,1994,419.999988973141,30.293119430542,103,242,21,1141,5349,524,510515.06,232412.240905762,278102.819094238,0.28201100230217,0.109190888702869,17.26,232,0,1,1,1273
1010070260,5026,1994,563.289980888367,4.84019136428833,22,43,4,265,1066,150,133511.86,52402.82,81109.04,0.288079470396042,0.0993377491831779,4.34,247,0,1,1,302
1010070300,5030,1994,330.325637459755,13.370810508728,56,159,11,689.909793814433,3002,328,336467.02,189206.848144531,147260.171855469,0.318471342325211,0.096815288066864,8,246,0,1,1,785
1010070310,5031,1994,1312.19996362925,76.05908203125,257,570,52,2545,7000,1468,1358889,417361.22,941527.78,0.231452986598015,0.122051283717155,22,245,0,2,1,2925
1010070340,5034,1994,1181.94166469574,7.81064128875732,25,110,9,442,1711,136,302016.25,115934.387207031,186081.862792969,0.301455289125443,0.0706860721111298,5.51,234,0,2,1,481
1010070350,5035,1994,630,3.5,16,43,4,229.27868852459,908,67,140119.4,44847.57,95271.83,0.305555552244186,0.0873015895485878,3.98,280,0,1,1,252
1010070360,5036,1994,221,12,48,98,13,552,1916,203,330249.91,103381.24,226868.67,0.249586775898933,0.107438012957573,4.69,109,0,1,0,605
1010070370,5037,1994,799.999989509583,10.2330017089844,27,70,6,449.166287015945,1847,203,214869.83,114247.192382812,100622.637617187,0.331223636865616,0.0759493634104729,11.11,280,0,1,1,474
1010070400,5040,1994,428.600021064281,30.4480476379395,111,237,15,1044.89384116694,5332,1120,522786.08,226569.985046387,296216.094953613,0.212731674313545,0.120870262384415,10.65,350,0,2,1,1241
1010070410,5041,1994,771.844660194175,5.17252635955811,27,42,8,289.440832614899,1157,120,152048.01,76646.8505859375,75401.1594140625,0.238993704319,0.116352200508118,4.12,291,0,1,1,318
1010070420,5042,1994,517,38.7466735839844,128,237,40,1383.32604501608,6500,1141,705166.12,289191.665039062,415974.454960937,0.282196968793869,0.108585856854916,16.77,491,0,1,1,1584
1010070450,5045,1994,715.879194630872,4.89325332641602,21,37,4,234,1077,77,150910.77,50095.8,100814.97,0.281954884529114,0.105263158679008,5.02,219,0,1,1,266
1010070490,5049,1994,834.404761904762,8.3842248916626,47,115,7,445.083544492722,1833,154,184070.4,117862.609863281,66207.7901367187,0.24335378408432,0.130879342556,5.33,275,0,1,1,489
1010070510,5051,1994,1556.16437196732,8.69884204864502,37,102,7,439.885080645161,1915,120,210221.71,119790.832519531,90430.8774804687,0.311871230602264,0.100603625178337,6.86,257,0,1,1,497
1010070520,5052,1994,1154.55018806458,22.6516914367676,88,212,21,803.698915719986,2879,222,452340.32,212827.575683594,239512.744316406,0.203850507736206,0.130237832665443,11.64,264,0,1,1,883
1010070560,5056,1994,771.696045994759,10.057689666748,39,84,10,573,2319,211,338217.81,123177.55,215040.26,0.296000003814697,0.0847999975085258,6.03,289,0,1,1,625
1010070640,5064,1994,541.260008811951,5.93613433837891,16,45,5,242,1049,188,151662.22,48135.85,103526.37,0.326086968183517,0.0797101482748985,12.25,219,0,1,1,276
1010070660,5066,1994,831,56.4951820373535,174,447,36,1968,9905,868,905404.2,404576.218261719,500827.981738281,0.269404321908951,0.105595670640469,14.2,233,0,2,1,2216
1010070690,5069,1994,1251.90013360977,65.644287109375,272,502,35,2963.33373134328,16479,1978,1503765.49,615627.711181641,888137.778818359,0.246737837791443,0.108837485313416,17.66,305,0,1,0,3372
1010070710,5071,1994,2757.21300125122,16.3965702056885,85,183,12,881.065176010132,3618,381,399051.79,233314.94140625,165736.84859375,0.26962810754776,0.118801653385162,6.74,292,0,2,1,968
1010070740,5074,1994,598.618075801749,11.8332939147949,33,185,11,594,2605,375,479399.57,161729.675292969,317669.894707031,0.356184810400009,0.0655737668275833,6.66,258,0,2,1,671
1010070750,5075,1994,434.299975275993,34,102,303,20,1206,6125,586,585568.64,194165.59,391403.05,0.259071111679077,0.100145138800144,10.14,292,0,2,0,1378
1010070790,5079,1994,95.0000016689301,3.54977321624756,13,30,3,187,839,60,149784.38,38785.91,110998.47,0.32863849401474,0.0798122063279152,5.37,400,0,1,1,213
1010070810,5081,1994,55,1.61906886100769,7,20,2,107,391,58,73433.97,33133.81,40300.16,0.349999994039536,0.0750000029802322,5.11,615,0,1,1,120
1010070870,5087,1994,683.872010707855,48.633472442627,172,339,23,1741,8545,636,1166371.43,501096.44,665274.99,0.233082711696625,0.115288220345974,10.94,232,0,2,1,1995
1010070900,5090,1994,1864.43002223969,13.9962463378906,79,144,11,798.790035587189,3128,380,389915.66,147604.93,242310.73,0.241379305720329,0.122988507151604,8.94,203,0,2,1,870
1010070930,5093,1994,2558.20098257065,22.8725128173828,64,207,17,883,4037,373,491734.62,233073.913574219,258660.706425781,0.31540846824646,0.0889348536729813,12.62,195,0,1,1,967
1010070960,5096,1994,527,29.9999980926514,88,300,15,1276.95978186776,8837,555,966935.4,195452.08,771483.32,0.299791812896729,0.0818875804543495,16.04,107,0,1,1,1441
1010071000,5100,1994,2443.6753507014,17,82,142,13,848,3922,426,410005.32,228012.329101562,181992.990898438,0.228329807519913,0.11733615398407,9.75,301,0,1,1,946
1010071010,5101,1994,2785.94304132462,27.0944919586182,93,155,20,885.790203327172,4784,577,422796.41,154680.39,268116.02,0.160732448101044,0.127161756157875,11.93,265,0,1,1,983
1010071060,5106,1994,203.421669363976,9.53367519378662,44,132,12,498.637867647059,2097,203,273679.81,95231.55,178448.26,0.26929983496666,0.105924598872662,6.66,272,0,1,1,557
1010071070,5107,1994,95.0000038146973,2.52425050735474,9,22,4,119,556,40,80528.54,24734.67,55793.87,0.310606062412262,0.0909090936183929,3.5,223,0,1,1,132
1010071100,5110,1994,110.000000059605,3.26207518577576,11,48,3,176,718,64,126653.82,32354.99,94298.83,0.345549732446671,0.0785340294241905,5.54,430,0,1,1,191
1010071110,5111,1994,456.662116040956,4.85792112350464,29,55,4,267.783216783217,1061,219,150517.75,71826.2939453125,78691.4560546875,0.285234898328781,0.130872488021851,4.64,278,0,1,1,298
1010071130,5113,1994,1323,17.0994186401367,39,156,15,623,3019,236,345355.24,154670.58,190684.66,0.305832147598267,0.0753911808133125,13.44,225,0,1,1,703
1010071140,5114,1994,349.423969626427,4.23988437652588,24,60,3,250.142322097378,1300,159,135344.24,68210.8764648438,67133.3635351562,0.300353348255157,0.116607770323753,3.96,261,0,1,1,283
